Facilities,SKU_Code,SKU_Name,Inventory Units,inventory_in_transfer_qty,snapshot_date
WH-BLR,BGT_SKU_060,Conditioner Argan Oil (Var 60),447,0,2025-06-08
WH-BLR,BGT_SKU_061,Vitamin C Serum (Var 61),346,23,2025-06-08
WH-BLR,BGT_SKU_062,Acne Spot Treatment (Var 62),207,0,2025-06-08
WH-BLR,BGT_SKU_063,Eye Cream Dark Circles (Var 63),144,23,2025-06-08
WH-BLR,BGT_SKU_064,Charcoal Face Mask (Var 64),61,0,2025-06-08
WH-BLR,BGT_SKU_065,Anti-Aging Cream (Var 65),52,8,2025-06-08
WH-BLR,BGT_SKU_066,Vitamin C Serum (Var 66),171,34,2025-06-08
WH-BLR,BGT_SKU_067,Shaving Foam Sensitive (Var 67),166,10,2025-06-08
WH-BLR,BGT_SKU_068,Beard Oil Premium (Var 68),0,0,2025-06-08
WH-BLR,BGT_SKU_069,Lip Balm Tinted (Var 69),37,0,2025-06-08
WH-BLR,BGT_SKU_070,After Shave Balm (Var 70),0,0,2025-06-08
WH-BLR,BGT_SKU_071,Acne Spot Treatment (Var 71),21,0,2025-06-08
WH-BLR,BGT_SKU_072,Conditioner Argan Oil (Var 72),0,0,2025-06-08
WH-BLR,BGT_SKU_073,Acne Spot Treatment (Var 73),405,0,2025-06-08
WH-BLR,BGT_SKU_074,Night Repair Oil (Var 74),405,39,2025-06-08
WH-BLR,BGT_SKU_075,Eye Cream Dark Circles (Var 75),360,0,2025-06-08
WH-BLR,BGT_SKU_076,Styling Gel Strong Hold (Var 76),363,0,2025-06-08
WH-BLR,BGT_SKU_077,Beard Oil Premium (Var 77),494,16,2025-06-08
WH-BLR,BGT_SKU_078,Vitamin C Serum (Var 78),131,0,2025-06-08
WH-BLR,BGT_SKU_079,Conditioner Argan Oil (Var 79),455,35,2025-06-08
WH-BLR,BGT_SKU_080,Acne Spot Treatment (Var 80),0,0,2025-06-08
WH-BLR,BGT_SKU_081,Deodorant Fresh (Var 81),47,9,2025-06-08
WH-BLR,BGT_SKU_082,Conditioner Argan Oil (Var 82),468,0,2025-06-08
WH-BLR,BGT_SKU_083,Conditioner Argan Oil (Var 83),64,9,2025-06-08
WH-BLR,BGT_SKU_084,Night Repair Oil (Var 84),201,0,2025-06-08
WH-BLR,BGT_SKU_085,Shaving Foam Sensitive (Var 85),241,0,2025-06-08
WH-BLR,BGT_SKU_086,Sunscreen SPF 50 (Var 86),416,0,2025-06-08
WH-BLR,BGT_SKU_087,After Shave Balm (Var 87),389,0,2025-06-08
WH-BLR,BGT_SKU_088,Body Lotion Cocoa (Var 88),257,0,2025-06-08
WH-BLR,BGT_SKU_089,Fragrance Eau De Parfum (Var 89),108,0,2025-06-08
WH-BLR,BGT_SKU_090,Conditioner Argan Oil (Var 90),117,0,2025-06-08
WH-BLR,BGT_SKU_091,Lip Balm Tinted (Var 91),135,0,2025-06-08
WH-BLR,BGT_SKU_092,Deodorant Fresh (Var 92),131,0,2025-06-08
WH-BLR,BGT_SKU_093,Acne Spot Treatment (Var 93),290,0,2025-06-08
WH-BLR,BGT_SKU_094,Body Lotion Cocoa (Var 94),114,0,2025-06-08
WH-BLR,BGT_SKU_095,Anti-Aging Cream (Var 95),169,0,2025-06-08
WH-BLR,BGT_SKU_096,Body Lotion Cocoa (Var 96),202,9,2025-06-08
WH-BLR,BGT_SKU_097,Charcoal Face Mask (Var 97),113,19,2025-06-08
WH-BLR,BGT_SKU_098,Hair Growth Shampoo (Var 98),268,0,2025-06-08
WH-BLR,BGT_SKU_099,Charcoal Face Mask (Var 99),463,23,2025-06-08
WH-BLR,BGT_SKU_100,Conditioner Argan Oil (Var 100),117,7,2025-06-08
WH-KOL,BGT_SKU_001,Styling Gel Strong Hold (Var 1),203,33,2025-06-08
WH-KOL,BGT_SKU_002,Night Repair Oil (Var 2),262,9,2025-06-08
WH-KOL,BGT_SKU_003,Hydrating Face Wash (Var 3),238,25,2025-06-08
WH-KOL,BGT_SKU_004,Deodorant Fresh (Var 4),449,27,2025-06-08
WH-KOL,BGT_SKU_005,Exfoliating Scrub (Var 5),428,50,2025-06-08
WH-KOL,BGT_SKU_006,Styling Gel Strong Hold (Var 6),286,0,2025-06-08
WH-KOL,BGT_SKU_007,Charcoal Face Mask (Var 7),451,18,2025-06-08
WH-KOL,BGT_SKU_008,Styling Gel Strong Hold (Var 8),424,26,2025-06-08
WH-KOL,BGT_SKU_009,Fragrance Eau De Parfum (Var 9),92,0,2025-06-08
WH-KOL,BGT_SKU_010,Shaving Foam Sensitive (Var 10),403,0,2025-06-08
WH-KOL,BGT_SKU_011,Sunscreen SPF 50 (Var 11),212,16,2025-06-08
WH-KOL,BGT_SKU_012,Styling Gel Strong Hold (Var 12),0,0,2025-06-08
WH-KOL,BGT_SKU_013,Body Lotion Cocoa (Var 13),332,0,2025-06-08
WH-KOL,BGT_SKU_014,Eye Cream Dark Circles (Var 14),453,0,2025-06-08
WH-KOL,BGT_SKU_015,Night Repair Oil (Var 15),0,0,2025-06-08
WH-KOL,BGT_SKU_016,Shaving Foam Sensitive (Var 16),457,39,2025-06-08
WH-KOL,BGT_SKU_017,Lip Balm Tinted (Var 17),405,20,2025-06-08
WH-KOL,BGT_SKU_018,Night Repair Oil (Var 18),251,0,2025-06-08
WH-KOL,BGT_SKU_019,Fragrance Eau De Parfum (Var 19),0,0,2025-06-08
WH-KOL,BGT_SKU_020,Sunscreen SPF 50 (Var 20),273,0,2025-06-08
WH-KOL,BGT_SKU_021,Shaving Foam Sensitive (Var 21),482,0,2025-06-08
WH-KOL,BGT_SKU_022,Exfoliating Scrub (Var 22),383,43,2025-06-08
WH-KOL,BGT_SKU_023,Exfoliating Scrub (Var 23),0,0,2025-06-08
WH-KOL,BGT_SKU_024,Night Repair Oil (Var 24),238,40,2025-06-08
WH-KOL,BGT_SKU_025,Night Repair Oil (Var 25),0,0,2025-06-08
WH-KOL,BGT_SKU_026,Deodorant Fresh (Var 26),66,0,2025-06-08
WH-KOL,BGT_SKU_027,Eye Cream Dark Circles (Var 27),412,0,2025-06-08
WH-KOL,BGT_SKU_028,Styling Gel Strong Hold (Var 28),55,7,2025-06-08
WH-KOL,BGT_SKU_029,Anti-Aging Cream (Var 29),41,0,2025-06-08
WH-KOL,BGT_SKU_030,Exfoliating Scrub (Var 30),317,44,2025-06-08
WH-KOL,BGT_SKU_031,Acne Spot Treatment (Var 31),425,0,2025-06-08
WH-KOL,BGT_SKU_032,Sheet Mask Brightening (Var 32),191,3,2025-06-08
WH-KOL,BGT_SKU_033,Anti-Aging Cream (Var 33),0,0,2025-06-08
WH-KOL,BGT_SKU_034,Lip Balm Tinted (Var 34),302,0,2025-06-08
WH-KOL,BGT_SKU_035,Lip Balm Tinted (Var 35),476,0,2025-06-08
WH-KOL,BGT_SKU_036,Conditioner Argan Oil (Var 36),5,1,2025-06-08
WH-KOL,BGT_SKU_037,Exfoliating Scrub (Var 37),263,0,2025-06-08
WH-KOL,BGT_SKU_038,Acne Spot Treatment (Var 38),151,0,2025-06-08
WH-KOL,BGT_SKU_039,Eye Cream Dark Circles (Var 39),344,0,2025-06-08
WH-KOL,BGT_SKU_040,Eye Cream Dark Circles (Var 40),337,0,2025-06-08
WH-KOL,BGT_SKU_041,Shaving Foam Sensitive (Var 41),408,28,2025-06-08
WH-KOL,BGT_SKU_042,Anti-Aging Cream (Var 42),152,3,2025-06-08
WH-KOL,BGT_SKU_043,Fragrance Eau De Parfum (Var 43),192,16,2025-06-08
WH-KOL,BGT_SKU_044,Shaving Foam Sensitive (Var 44),45,3,2025-06-08
WH-KOL,BGT_SKU_045,Acne Spot Treatment (Var 45),406,0,2025-06-08
WH-KOL,BGT_SKU_046,Hydrating Face Wash (Var 46),124,11,2025-06-08
WH-KOL,BGT_SKU_047,Shaving Foam Sensitive (Var 47),298,25,2025-06-08
WH-KOL,BGT_SKU_048,Eye Cream Dark Circles (Var 48),145,7,2025-06-08
WH-KOL,BGT_SKU_049,Night Repair Oil (Var 49),307,8,2025-06-08
WH-KOL,BGT_SKU_050,After Shave Balm (Var 50),0,0,2025-06-08
WH-KOL,BGT_SKU_051,After Shave Balm (Var 51),364,0,2025-06-08
WH-KOL,BGT_SKU_052,Exfoliating Scrub (Var 52),263,0,2025-06-08
WH-KOL,BGT_SKU_053,Charcoal Face Mask (Var 53),0,0,2025-06-08
WH-KOL,BGT_SKU_054,Conditioner Argan Oil (Var 54),314,33,2025-06-08
WH-KOL,BGT_SKU_055,Hydrating Face Wash (Var 55),292,35,2025-06-08
WH-KOL,BGT_SKU_056,Styling Gel Strong Hold (Var 56),287,5,2025-06-08
WH-KOL,BGT_SKU_057,Deodorant Fresh (Var 57),0,0,2025-06-08
WH-KOL,BGT_SKU_058,Vitamin C Serum (Var 58),341,2,2025-06-08
WH-KOL,BGT_SKU_059,Eye Cream Dark Circles (Var 59),435,0,2025-06-08
WH-KOL,BGT_SKU_060,Conditioner Argan Oil (Var 60),359,0,2025-06-08
WH-KOL,BGT_SKU_061,Vitamin C Serum (Var 61),0,0,2025-06-08
WH-KOL,BGT_SKU_062,Acne Spot Treatment (Var 62),0,0,2025-06-08
WH-KOL,BGT_SKU_063,Eye Cream Dark Circles (Var 63),467,0,2025-06-08
WH-KOL,BGT_SKU_064,Charcoal Face Mask (Var 64),161,10,2025-06-08
WH-KOL,BGT_SKU_065,Anti-Aging Cream (Var 65),255,8,2025-06-08
WH-KOL,BGT_SKU_066,Vitamin C Serum (Var 66),194,17,2025-06-08
WH-KOL,BGT_SKU_067,Shaving Foam Sensitive (Var 67),80,0,2025-06-08
WH-KOL,BGT_SKU_068,Beard Oil Premium (Var 68),302,29,2025-06-08
WH-KOL,BGT_SKU_069,Lip Balm Tinted (Var 69),203,14,2025-06-08
WH-KOL,BGT_SKU_070,After Shave Balm (Var 70),353,0,2025-06-08
WH-KOL,BGT_SKU_071,Acne Spot Treatment (Var 71),152,0,2025-06-08
WH-KOL,BGT_SKU_072,Conditioner Argan Oil (Var 72),204,26,2025-06-08
WH-KOL,BGT_SKU_073,Acne Spot Treatment (Var 73),123,0,2025-06-08
WH-KOL,BGT_SKU_074,Night Repair Oil (Var 74),93,0,2025-06-08
WH-KOL,BGT_SKU_075,Eye Cream Dark Circles (Var 75),409,0,2025-06-08
WH-KOL,BGT_SKU_076,Styling Gel Strong Hold (Var 76),72,0,2025-06-08
WH-KOL,BGT_SKU_077,Beard Oil Premium (Var 77),371,32,2025-06-08
WH-KOL,BGT_SKU_078,Vitamin C Serum (Var 78),41,6,2025-06-08
WH-KOL,BGT_SKU_079,Conditioner Argan Oil (Var 79),416,6,2025-06-08
WH-KOL,BGT_SKU_080,Acne Spot Treatment (Var 80),97,0,2025-06-08
WH-KOL,BGT_SKU_081,Deodorant Fresh (Var 81),34,1,2025-06-08
WH-KOL,BGT_SKU_082,Conditioner Argan Oil (Var 82),222,0,2025-06-08
WH-KOL,BGT_SKU_083,Conditioner Argan Oil (Var 83),284,9,2025-06-08
WH-KOL,BGT_SKU_084,Night Repair Oil (Var 84),81,14,2025-06-08
WH-KOL,BGT_SKU_085,Shaving Foam Sensitive (Var 85),476,0,2025-06-08
WH-KOL,BGT_SKU_086,Sunscreen SPF 50 (Var 86),399,0,2025-06-08
WH-KOL,BGT_SKU_087,After Shave Balm (Var 87),0,0,2025-06-08
WH-KOL,BGT_SKU_088,Body Lotion Cocoa (Var 88),210,0,2025-06-08
WH-KOL,BGT_SKU_089,Fragrance Eau De Parfum (Var 89),195,0,2025-06-08
WH-KOL,BGT_SKU_090,Conditioner Argan Oil (Var 90),15,3,2025-06-08
WH-KOL,BGT_SKU_091,Lip Balm Tinted (Var 91),0,0,2025-06-08
WH-KOL,BGT_SKU_092,Deodorant Fresh (Var 92),286,16,2025-06-08
WH-KOL,BGT_SKU_093,Acne Spot Treatment (Var 93),170,8,2025-06-08
WH-KOL,BGT_SKU_094,Body Lotion Cocoa (Var 94),425,11,2025-06-08
WH-KOL,BGT_SKU_095,Anti-Aging Cream (Var 95),355,0,2025-06-08
WH-KOL,BGT_SKU_096,Body Lotion Cocoa (Var 96),15,3,2025-06-08
WH-KOL,BGT_SKU_097,Charcoal Face Mask (Var 97),469,0,2025-06-08
WH-KOL,BGT_SKU_098,Hair Growth Shampoo (Var 98),0,0,2025-06-08
WH-KOL,BGT_SKU_099,Charcoal Face Mask (Var 99),347,0,2025-06-08
WH-KOL,BGT_SKU_100,Conditioner Argan Oil (Var 100),186,7,2025-06-08
WH-MUM,BGT_SKU_001,Styling Gel Strong Hold (Var 1),13,0,2025-06-09
WH-MUM,BGT_SKU_002,Night Repair Oil (Var 2),71,0,2025-06-09
WH-MUM,BGT_SKU_003,Hydrating Face Wash (Var 3),3,0,2025-06-09
WH-MUM,BGT_SKU_004,Deodorant Fresh (Var 4),402,0,2025-06-09
WH-MUM,BGT_SKU_005,Exfoliating Scrub (Var 5),1,0,2025-06-09
WH-MUM,BGT_SKU_006,Styling Gel Strong Hold (Var 6),377,0,2025-06-09
WH-MUM,BGT_SKU_007,Charcoal Face Mask (Var 7),225,0,2025-06-09
WH-MUM,BGT_SKU_008,Styling Gel Strong Hold (Var 8),177,0,2025-06-09
WH-MUM,BGT_SKU_009,Fragrance Eau De Parfum (Var 9),336,45,2025-06-09
WH-MUM,BGT_SKU_010,Shaving Foam Sensitive (Var 10),246,0,2025-06-09
WH-MUM,BGT_SKU_011,Sunscreen SPF 50 (Var 11),0,0,2025-06-09
WH-MUM,BGT_SKU_012,Styling Gel Strong Hold (Var 12),73,0,2025-06-09
WH-MUM,BGT_SKU_013,Body Lotion Cocoa (Var 13),24,0,2025-06-09
WH-MUM,BGT_SKU_014,Eye Cream Dark Circles (Var 14),428,38,2025-06-09
WH-MUM,BGT_SKU_015,Night Repair Oil (Var 15),160,0,2025-06-09
WH-MUM,BGT_SKU_016,Shaving Foam Sensitive (Var 16),14,0,2025-06-09
WH-MUM,BGT_SKU_017,Lip Balm Tinted (Var 17),237,26,2025-06-09
WH-MUM,BGT_SKU_018,Night Repair Oil (Var 18),420,0,2025-06-09
WH-MUM,BGT_SKU_019,Fragrance Eau De Parfum (Var 19),258,45,2025-06-09
WH-MUM,BGT_SKU_020,Sunscreen SPF 50 (Var 20),0,0,2025-06-09
WH-MUM,BGT_SKU_021,Shaving Foam Sensitive (Var 21),449,29,2025-06-09
WH-MUM,BGT_SKU_022,Exfoliating Scrub (Var 22),460,0,2025-06-09
WH-MUM,BGT_SKU_023,Exfoliating Scrub (Var 23),439,25,2025-06-09
WH-MUM,BGT_SKU_024,Night Repair Oil (Var 24),68,3,2025-06-09
WH-MUM,BGT_SKU_025,Night Repair Oil (Var 25),0,0,2025-06-09
WH-MUM,BGT_SKU_026,Deodorant Fresh (Var 26),0,0,2025-06-09
WH-MUM,BGT_SKU_027,Eye Cream Dark Circles (Var 27),497,35,2025-06-09
WH-MUM,BGT_SKU_028,Styling Gel Strong Hold (Var 28),430,0,2025-06-09
WH-MUM,BGT_SKU_029,Anti-Aging Cream (Var 29),109,0,2025-06-09
WH-MUM,BGT_SKU_030,Exfoliating Scrub (Var 30),309,16,2025-06-09
WH-MUM,BGT_SKU_031,Acne Spot Treatment (Var 31),138,0,2025-06-09
WH-MUM,BGT_SKU_032,Sheet Mask Brightening (Var 32),497,4,2025-06-09
WH-MUM,BGT_SKU_033,Anti-Aging Cream (Var 33),216,0,2025-06-09
WH-MUM,BGT_SKU_034,Lip Balm Tinted (Var 34),240,0,2025-06-09
WH-MUM,BGT_SKU_035,Lip Balm Tinted (Var 35),338,0,2025-06-09
WH-MUM,BGT_SKU_036,Conditioner Argan Oil (Var 36),498,0,2025-06-09
WH-MUM,BGT_SKU_037,Exfoliating Scrub (Var 37),276,38,2025-06-09
WH-MUM,BGT_SKU_038,Acne Spot Treatment (Var 38),95,11,2025-06-09
WH-MUM,BGT_SKU_039,Eye Cream Dark Circles (Var 39),152,0,2025-06-09
WH-MUM,BGT_SKU_040,Eye Cream Dark Circles (Var 40),201,16,2025-06-09
WH-MUM,BGT_SKU_041,Shaving Foam Sensitive (Var 41),259,39,2025-06-09
WH-MUM,BGT_SKU_042,Anti-Aging Cream (Var 42),438,1,2025-06-09
WH-MUM,BGT_SKU_043,Fragrance Eau De Parfum (Var 43),479,6,2025-06-09
WH-MUM,BGT_SKU_044,Shaving Foam Sensitive (Var 44),0,0,2025-06-09
WH-MUM,BGT_SKU_045,Acne Spot Treatment (Var 45),61,0,2025-06-09
WH-MUM,BGT_SKU_046,Hydrating Face Wash (Var 46),218,15,2025-06-09
WH-MUM,BGT_SKU_047,Shaving Foam Sensitive (Var 47),495,4,2025-06-09
WH-MUM,BGT_SKU_048,Eye Cream Dark Circles (Var 48),151,26,2025-06-09
WH-MUM,BGT_SKU_049,Night Repair Oil (Var 49),0,0,2025-06-09
WH-MUM,BGT_SKU_050,After Shave Balm (Var 50),268,0,2025-06-09
WH-MUM,BGT_SKU_051,After Shave Balm (Var 51),340,0,2025-06-09
WH-MUM,BGT_SKU_052,Exfoliating Scrub (Var 52),65,0,2025-06-09
WH-MUM,BGT_SKU_053,Charcoal Face Mask (Var 53),60,0,2025-06-09
WH-MUM,BGT_SKU_054,Conditioner Argan Oil (Var 54),69,0,2025-06-09
WH-MUM,BGT_SKU_055,Hydrating Face Wash (Var 55),97,0,2025-06-09
WH-MUM,BGT_SKU_056,Styling Gel Strong Hold (Var 56),494,0,2025-06-09
WH-MUM,BGT_SKU_057,Deodorant Fresh (Var 57),453,0,2025-06-09
WH-MUM,BGT_SKU_058,Vitamin C Serum (Var 58),342,34,2025-06-09
WH-MUM,BGT_SKU_059,Eye Cream Dark Circles (Var 59),397,16,2025-06-09
WH-MUM,BGT_SKU_060,Conditioner Argan Oil (Var 60),187,0,2025-06-09
WH-MUM,BGT_SKU_061,Vitamin C Serum (Var 61),140,0,2025-06-09
WH-MUM,BGT_SKU_062,Acne Spot Treatment (Var 62),248,12,2025-06-09
WH-MUM,BGT_SKU_063,Eye Cream Dark Circles (Var 63),284,18,2025-06-09
WH-MUM,BGT_SKU_064,Charcoal Face Mask (Var 64),283,0,2025-06-09
WH-MUM,BGT_SKU_065,Anti-Aging Cream (Var 65),58,0,2025-06-09
WH-MUM,BGT_SKU_066,Vitamin C Serum (Var 66),489,0,2025-06-09
WH-MUM,BGT_SKU_067,Shaving Foam Sensitive (Var 67),223,0,2025-06-09
WH-MUM,BGT_SKU_068,Beard Oil Premium (Var 68),229,0,2025-06-09
WH-MUM,BGT_SKU_069,Lip Balm Tinted (Var 69),212,32,2025-06-09
WH-MUM,BGT_SKU_070,After Shave Balm (Var 70),387,0,2025-06-09
WH-MUM,BGT_SKU_071,Acne Spot Treatment (Var 71),0,0,2025-06-09
WH-MUM,BGT_SKU_072,Conditioner Argan Oil (Var 72),277,2,2025-06-09
WH-MUM,BGT_SKU_073,Acne Spot Treatment (Var 73),327,22,2025-06-09
WH-MUM,BGT_SKU_074,Night Repair Oil (Var 74),209,27,2025-06-09
WH-MUM,BGT_SKU_075,Eye Cream Dark Circles (Var 75),452,0,2025-06-09
WH-MUM,BGT_SKU_076,Styling Gel Strong Hold (Var 76),476,15,2025-06-09
WH-MUM,BGT_SKU_077,Beard Oil Premium (Var 77),232,23,2025-06-09
WH-MUM,BGT_SKU_078,Vitamin C Serum (Var 78),85,15,2025-06-09
WH-MUM,BGT_SKU_079,Conditioner Argan Oil (Var 79),23,0,2025-06-09
WH-MUM,BGT_SKU_080,Acne Spot Treatment (Var 80),286,0,2025-06-09
WH-MUM,BGT_SKU_081,Deodorant Fresh (Var 81),272,0,2025-06-09
WH-MUM,BGT_SKU_082,Conditioner Argan Oil (Var 82),140,0,2025-06-09
WH-MUM,BGT_SKU_083,Conditioner Argan Oil (Var 83),313,44,2025-06-09
WH-MUM,BGT_SKU_084,Night Repair Oil (Var 84),359,14,2025-06-09
WH-MUM,BGT_SKU_085,Shaving Foam Sensitive (Var 85),384,10,2025-06-09
WH-MUM,BGT_SKU_086,Sunscreen SPF 50 (Var 86),422,0,2025-06-09
WH-MUM,BGT_SKU_087,After Shave Balm (Var 87),370,0,2025-06-09
WH-MUM,BGT_SKU_088,Body Lotion Cocoa (Var 88),489,0,2025-06-09
WH-MUM,BGT_SKU_089,Fragrance Eau De Parfum (Var 89),0,0,2025-06-09
WH-MUM,BGT_SKU_090,Conditioner Argan Oil (Var 90),110,17,2025-06-09
WH-MUM,BGT_SKU_091,Lip Balm Tinted (Var 91),102,0,2025-06-09
WH-MUM,BGT_SKU_092,Deodorant Fresh (Var 92),178,0,2025-06-09
WH-MUM,BGT_SKU_093,Acne Spot Treatment (Var 93),217,10,2025-06-09
WH-MUM,BGT_SKU_094,Body Lotion Cocoa (Var 94),350,6,2025-06-09
WH-MUM,BGT_SKU_095,Anti-Aging Cream (Var 95),211,15,2025-06-09
WH-MUM,BGT_SKU_096,Body Lotion Cocoa (Var 96),299,0,2025-06-09
WH-MUM,BGT_SKU_097,Charcoal Face Mask (Var 97),75,0,2025-06-09
WH-MUM,BGT_SKU_098,Hair Growth Shampoo (Var 98),188,0,2025-06-09
WH-MUM,BGT_SKU_099,Charcoal Face Mask (Var 99),84,10,2025-06-09
WH-MUM,BGT_SKU_100,Conditioner Argan Oil (Var 100),225,32,2025-06-09
WH-GGN,BGT_SKU_001,Styling Gel Strong Hold (Var 1),88,12,2025-06-09
WH-GGN,BGT_SKU_002,Night Repair Oil (Var 2),372,0,2025-06-09
WH-GGN,BGT_SKU_003,Hydrating Face Wash (Var 3),62,10,2025-06-09
WH-GGN,BGT_SKU_004,Deodorant Fresh (Var 4),0,0,2025-06-09
WH-GGN,BGT_SKU_005,Exfoliating Scrub (Var 5),71,4,2025-06-09
WH-GGN,BGT_SKU_006,Styling Gel Strong Hold (Var 6),204,21,2025-06-09
WH-GGN,BGT_SKU_007,Charcoal Face Mask (Var 7),28,0,2025-06-09
WH-GGN,BGT_SKU_008,Styling Gel Strong Hold (Var 8),0,0,2025-06-09
WH-GGN,BGT_SKU_009,Fragrance Eau De Parfum (Var 9),228,0,2025-06-09
WH-GGN,BGT_SKU_010,Shaving Foam Sensitive (Var 10),117,0,2025-06-09
WH-GGN,BGT_SKU_011,Sunscreen SPF 50 (Var 11),472,35,2025-06-09
WH-GGN,BGT_SKU_012,Styling Gel Strong Hold (Var 12),8,0,2025-06-09
WH-GGN,BGT_SKU_013,Body Lotion Cocoa (Var 13),203,23,2025-06-09
WH-GGN,BGT_SKU_014,Eye Cream Dark Circles (Var 14),61,9,2025-06-09
WH-GGN,BGT_SKU_015,Night Repair Oil (Var 15),224,0,2025-06-09
WH-GGN,BGT_SKU_016,Shaving Foam Sensitive (Var 16),412,3,2025-06-09
WH-GGN,BGT_SKU_017,Lip Balm Tinted (Var 17),449,10,2025-06-09
WH-GGN,BGT_SKU_018,Night Repair Oil (Var 18),444,20,2025-06-09
WH-GGN,BGT_SKU_019,Fragrance Eau De Parfum (Var 19),304,0,2025-06-09
WH-GGN,BGT_SKU_020,Sunscreen SPF 50 (Var 20),400,0,2025-06-09
WH-GGN,BGT_SKU_021,Shaving Foam Sensitive (Var 21),26,5,2025-06-09
WH-GGN,BGT_SKU_022,Exfoliating Scrub (Var 22),48,0,2025-06-09
WH-GGN,BGT_SKU_023,Exfoliating Scrub (Var 23),0,0,2025-06-09
WH-GGN,BGT_SKU_024,Night Repair Oil (Var 24),305,25,2025-06-09
WH-GGN,BGT_SKU_025,Night Repair Oil (Var 25),266,22,2025-06-09
WH-GGN,BGT_SKU_026,Deodorant Fresh (Var 26),431,2,2025-06-09
WH-GGN,BGT_SKU_027,Eye Cream Dark Circles (Var 27),380,32,2025-06-09
WH-GGN,BGT_SKU_028,Styling Gel Strong Hold (Var 28),171,0,2025-06-09
WH-GGN,BGT_SKU_029,Anti-Aging Cream (Var 29),478,0,2025-06-09
WH-GGN,BGT_SKU_030,Exfoliating Scrub (Var 30),464,0,2025-06-09
WH-GGN,BGT_SKU_031,Acne Spot Treatment (Var 31),494,16,2025-06-09
WH-GGN,BGT_SKU_032,Sheet Mask Brightening (Var 32),135,19,2025-06-09
WH-GGN,BGT_SKU_033,Anti-Aging Cream (Var 33),47,4,2025-06-09
WH-GGN,BGT_SKU_034,Lip Balm Tinted (Var 34),228,29,2025-06-09
WH-GGN,BGT_SKU_035,Lip Balm Tinted (Var 35),42,0,2025-06-09
WH-GGN,BGT_SKU_036,Conditioner Argan Oil (Var 36),85,0,2025-06-09
WH-GGN,BGT_SKU_037,Exfoliating Scrub (Var 37),93,0,2025-06-09
WH-GGN,BGT_SKU_038,Acne Spot Treatment (Var 38),16,0,2025-06-09
WH-GGN,BGT_SKU_039,Eye Cream Dark Circles (Var 39),409,0,2025-06-09
WH-GGN,BGT_SKU_040,Eye Cream Dark Circles (Var 40),468,0,2025-06-09
WH-GGN,BGT_SKU_041,Shaving Foam Sensitive (Var 41),422,0,2025-06-09
WH-GGN,BGT_SKU_042,Anti-Aging Cream (Var 42),292,0,2025-06-09
WH-GGN,BGT_SKU_043,Fragrance Eau De Parfum (Var 43),475,31,2025-06-09
WH-GGN,BGT_SKU_044,Shaving Foam Sensitive (Var 44),290,0,2025-06-09
WH-GGN,BGT_SKU_045,Acne Spot Treatment (Var 45),162,8,2025-06-09
WH-GGN,BGT_SKU_046,Hydrating Face Wash (Var 46),123,24,2025-06-09
WH-GGN,BGT_SKU_047,Shaving Foam Sensitive (Var 47),85,0,2025-06-09
WH-GGN,BGT_SKU_048,Eye Cream Dark Circles (Var 48),274,1,2025-06-09
WH-GGN,BGT_SKU_049,Night Repair Oil (Var 49),440,0,2025-06-09
WH-GGN,BGT_SKU_050,After Shave Balm (Var 50),140,27,2025-06-09
WH-GGN,BGT_SKU_051,After Shave Balm (Var 51),321,42,2025-06-09
WH-GGN,BGT_SKU_052,Exfoliating Scrub (Var 52),345,19,2025-06-09
WH-GGN,BGT_SKU_053,Charcoal Face Mask (Var 53),206,38,2025-06-09
WH-GGN,BGT_SKU_054,Conditioner Argan Oil (Var 54),58,0,2025-06-09
WH-GGN,BGT_SKU_055,Hydrating Face Wash (Var 55),193,8,2025-06-09
WH-GGN,BGT_SKU_056,Styling Gel Strong Hold (Var 56),105,15,2025-06-09
WH-GGN,BGT_SKU_057,Deodorant Fresh (Var 57),175,0,2025-06-09
WH-GGN,BGT_SKU_058,Vitamin C Serum (Var 58),150,0,2025-06-09
WH-GGN,BGT_SKU_059,Eye Cream Dark Circles (Var 59),311,0,2025-06-09
WH-GGN,BGT_SKU_060,Conditioner Argan Oil (Var 60),198,0,2025-06-09
WH-GGN,BGT_SKU_061,Vitamin C Serum (Var 61),122,0,2025-06-09
WH-GGN,BGT_SKU_062,Acne Spot Treatment (Var 62),420,38,2025-06-09
WH-GGN,BGT_SKU_063,Eye Cream Dark Circles (Var 63),464,0,2025-06-09
WH-GGN,BGT_SKU_064,Charcoal Face Mask (Var 64),376,0,2025-06-09
WH-GGN,BGT_SKU_065,Anti-Aging Cream (Var 65),207,27,2025-06-09
WH-GGN,BGT_SKU_066,Vitamin C Serum (Var 66),251,2,2025-06-09
WH-GGN,BGT_SKU_067,Shaving Foam Sensitive (Var 67),332,0,2025-06-09
WH-GGN,BGT_SKU_068,Beard Oil Premium (Var 68),19,1,2025-06-09
WH-GGN,BGT_SKU_069,Lip Balm Tinted (Var 69),131,0,2025-06-09
WH-GGN,BGT_SKU_070,After Shave Balm (Var 70),262,0,2025-06-09
WH-GGN,BGT_SKU_071,Acne Spot Treatment (Var 71),338,0,2025-06-09
WH-GGN,BGT_SKU_072,Conditioner Argan Oil (Var 72),405,43,2025-06-09
WH-GGN,BGT_SKU_073,Acne Spot Treatment (Var 73),150,0,2025-06-09
